Time,01_A1:ANCHORAGEELMENDORFANNHUM_N99.6CONDNSDPMCDB:Des Heat Load [W],01_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1:ANCHORAGEELMENDORFANNHUM_N99.6CONDNSDPMCDB:Des Heat Mass Flow [kg/s],01_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Load [W],01_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Load [W],01_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
00:10:00,0.000000E+00,1.212630E+03,0.000000E+00,8.547975E-02,0.000000E+00,1.363890E+03,0.000000E+00,9.615786E-02,0.000000E+00,8.940125E+02,0.000000E+00,6.302440E-02,0.000000E+00,7.413095E+02,0.000000E+00,5.225892E-02,0.000000E+00,2.855200E+03,0.000000E+00,2.012978E-01,0.000000E+00,2.939313E+03,0.000000E+00,2.072262E-01,0.000000E+00,3.439090E+03,0.000000E+00,2.424536E-01,0.000000E+00,3.362164E+03,0.000000E+00,2.370309E-01,0.000000E+00,2.888267E+03,0.000000E+00,2.036290E-01,0.000000E+00,3.083752E+03,0.000000E+00,2.174076E-01,0.000000E+00,3.421332E+03,0.000000E+00,2.412015E-01,0.000000E+00,3.397968E+03,0.000000E+00,2.395548E-01
00:20:00,0.000000E+00,1.134956E+03,0.000000E+00,8.000439E-02,0.000000E+00,1.288634E+03,0.000000E+00,9.085154E-02,0.000000E+00,8.038341E+02,0.000000E+00,5.666691E-02,0.000000E+00,6.511904E+02,0.000000E+00,4.590572E-02,0.000000E+00,2.774705E+03,0.000000E+00,1.956217E-01,0.000000E+00,2.847066E+03,0.000000E+00,2.007217E-01,0.000000E+00,3.335645E+03,0.000000E+00,2.351598E-01,0.000000E+00,3.264832E+03,0.000000E+00,2.301681E-01,0.000000E+00,2.802549E+03,0.000000E+00,1.975846E-01,0.000000E+00,2.989688E+03,0.000000E+00,2.107749E-01,0.000000E+00,3.313707E+03,0.000000E+00,2.336131E-01,0.000000E+00,3.294739E+03,0.000000E+00,2.322763E-01
00:30:00,0.000000E+00,1.057139E+03,0.000000E+00,7.451893E-02,0.000000E+00,1.213514E+03,0.000000E+00,8.555496E-02,0.000000E+00,7.139511E+02,0.000000E+00,5.033027E-02,0.000000E+00,5.610504E+02,0.000000E+00,3.955107E-02,0.000000E+00,2.693724E+03,0.000000E+00,1.899113E-01,0.000000E+00,2.754672E+03,0.000000E+00,1.942069E-01,0.000000E+00,3.232256E+03,0.000000E+00,2.278701E-01,0.000000E+00,3.167124E+03,0.000000E+00,2.232789E-01,0.000000E+00,2.716449E+03,0.000000E+00,1.915134E-01,0.000000E+00,2.895524E+03,0.000000E+00,2.041353E-01,0.000000E+00,3.206273E+03,0.000000E+00,2.260381E-01,0.000000E+00,3.191284E+03,0.000000E+00,2.249819E-01
00:40:00,0.000000E+00,9.791866E+02,0.000000E+00,6.902391E-02,0.000000E+00,1.138551E+03,0.000000E+00,8.026937E-02,0.000000E+00,6.243538E+02,0.000000E+00,4.401376E-02,0.000000E+00,4.709135E+02,0.000000E+00,3.319666E-02,0.000000E+00,2.612271E+03,0.000000E+00,1.841678E-01,0.000000E+00,2.662133E+03,0.000000E+00,1.876819E-01,0.000000E+00,3.128894E+03,0.000000E+00,2.205822E-01,0.000000E+00,3.069043E+03,0.000000E+00,2.163633E-01,0.000000E+00,2.629980E+03,0.000000E+00,1.854161E-01,0.000000E+00,2.801248E+03,0.000000E+00,1.974877E-01,0.000000E+00,3.098986E+03,0.000000E+00,2.184736E-01,0.000000E+00,3.087597E+03,0.000000E+00,2.176711E-01
00:50:00,0.000000E+00,9.011056E+02,0.000000E+00,6.351985E-02,0.000000E+00,1.063724E+03,0.000000E+00,7.499342E-02,0.000000E+00,5.350095E+02,0.000000E+00,3.771507E-02,0.000000E+00,3.807719E+02,0.000000E+00,2.684189E-02,0.000000E+00,2.530362E+03,0.000000E+00,1.783920E-01,0.000000E+00,2.569443E+03,0.000000E+00,1.811461E-01,0.000000E+00,3.025540E+03,0.000000E+00,2.132949E-01,0.000000E+00,2.970593E+03,0.000000E+00,2.094218E-01,0.000000E+00,2.543153E+03,0.000000E+00,1.792936E-01,0.000000E+00,2.706851E+03,0.000000E+00,1.908317E-01,0.000000E+00,2.991813E+03,0.000000E+00,2.109171E-01,0.000000E+00,2.983672E+03,0.000000E+00,2.103437E-01
01:00:00,0.000000E+00,8.229029E+02,0.000000E+00,5.800721E-02,0.000000E+00,9.890251E+02,0.000000E+00,6.972642E-02,0.000000E+00,4.458933E+02,0.000000E+00,3.143246E-02,0.000000E+00,2.906240E+02,0.000000E+00,2.048668E-02,0.000000E+00,2.448010E+03,0.000000E+00,1.725850E-01,0.000000E+00,2.476599E+03,0.000000E+00,1.745997E-01,0.000000E+00,2.922177E+03,0.000000E+00,2.060070E-01,0.000000E+00,2.871779E+03,0.000000E+00,2.024546E-01,0.000000E+00,2.455976E+03,0.000000E+00,1.731465E-01,0.000000E+00,2.612327E+03,0.000000E+00,1.841667E-01,0.000000E+00,2.884730E+03,0.000000E+00,2.033669E-01,0.000000E+00,2.879510E+03,0.000000E+00,2.029994E-01
01:10:00,2.568272E+00,7.866116E+02,2.268901E-04,5.544897E-02,0.000000E+00,9.546684E+02,0.000000E+00,6.730374E-02,0.000000E+00,4.042690E+02,0.000000E+00,2.849792E-02,0.000000E+00,2.488028E+02,0.000000E+00,1.753838E-02,0.000000E+00,2.404678E+03,0.000000E+00,1.695290E-01,0.000000E+00,2.424843E+03,0.000000E+00,1.709499E-01,0.000000E+00,2.862763E+03,0.000000E+00,2.018175E-01,0.000000E+00,2.817688E+03,0.000000E+00,1.986404E-01,0.000000E+00,2.410977E+03,0.000000E+00,1.699730E-01,0.000000E+00,2.562540E+03,0.000000E+00,1.806558E-01,0.000000E+00,2.825544E+03,0.000000E+00,1.991935E-01,0.000000E+00,2.823932E+03,0.000000E+00,1.990804E-01
01:20:00,7.989944E+00,7.528423E+02,7.058600E-04,5.306849E-02,0.000000E+00,9.242229E+02,0.000000E+00,6.515724E-02,0.000000E+00,3.655943E+02,0.000000E+00,2.577156E-02,0.000000E+00,2.097314E+02,0.000000E+00,1.478414E-02,0.000000E+00,2.363531E+03,0.000000E+00,1.666276E-01,0.000000E+00,2.377634E+03,0.000000E+00,1.676212E-01,0.000000E+00,2.806232E+03,0.000000E+00,1.978316E-01,0.000000E+00,2.766176E+03,0.000000E+00,1.950084E-01,0.000000E+00,2.367777E+03,0.000000E+00,1.669268E-01,0.000000E+00,2.514729E+03,0.000000E+00,1.772846E-01,0.000000E+00,2.768731E+03,0.000000E+00,1.951878E-01,0.000000E+00,2.770494E+03,0.000000E+00,1.953127E-01
01:30:00,1.561002E+01,7.204614E+02,1.379046E-03,5.078590E-02,0.000000E+00,8.951450E+02,0.000000E+00,6.310722E-02,0.000000E+00,3.286157E+02,0.000000E+00,2.316480E-02,0.000000E+00,1.723299E+02,0.000000E+00,1.214764E-02,0.000000E+00,2.323648E+03,0.000000E+00,1.638154E-01,0.000000E+00,2.331923E+03,0.000000E+00,1.643982E-01,0.000000E+00,2.751418E+03,0.000000E+00,1.939670E-01,0.000000E+00,2.716176E+03,0.000000E+00,1.914832E-01,0.000000E+00,2.325791E+03,0.000000E+00,1.639664E-01,0.000000E+00,2.468197E+03,0.000000E+00,1.740037E-01,0.000000E+00,2.713478E+03,0.000000E+00,1.912922E-01,0.000000E+00,2.718489E+03,0.000000E+00,1.916461E-01
01:40:00,2.511708E+01,6.890731E+02,2.218934E-03,4.857327E-02,0.000000E+00,8.670295E+02,0.000000E+00,6.112504E-02,0.000000E+00,2.927598E+02,0.000000E+00,2.063717E-02,0.000000E+00,1.360391E+02,0.000000E+00,9.589446E-03,0.000000E+00,2.284654E+03,0.000000E+00,1.610660E-01,0.000000E+00,2.287348E+03,0.000000E+00,1.612554E-01,0.000000E+00,2.697859E+03,0.000000E+00,1.901909E-01,0.000000E+00,2.667249E+03,0.000000E+00,1.880336E-01,0.000000E+00,2.284801E+03,0.000000E+00,1.610763E-01,0.000000E+00,2.422732E+03,0.000000E+00,1.707981E-01,0.000000E+00,2.659528E+03,0.000000E+00,1.874886E-01,0.000000E+00,2.667674E+03,0.000000E+00,1.880634E-01
01:50:00,2.511708E+01,6.584663E+02,2.218934E-03,4.641574E-02,0.000000E+00,8.396524E+02,0.000000E+00,5.919491E-02,0.000000E+00,2.577895E+02,0.000000E+00,1.817197E-02,0.000000E+00,1.006492E+02,0.000000E+00,7.094759E-03,0.000000E+00,2.246356E+03,0.000000E+00,1.583657E-01,0.000000E+00,2.243655E+03,0.000000E+00,1.581749E-01,0.000000E+00,2.645324E+03,0.000000E+00,1.864870E-01,0.000000E+00,2.619189E+03,0.000000E+00,1.846452E-01,0.000000E+00,2.244647E+03,0.000000E+00,1.582451E-01,0.000000E+00,2.378158E+03,0.000000E+00,1.676554E-01,0.000000E+00,2.606691E+03,0.000000E+00,1.837634E-01,0.000000E+00,2.617881E+03,0.000000E+00,1.845529E-01
02:00:00,2.511708E+01,6.285185E+02,2.218934E-03,4.430467E-02,0.000000E+00,8.128901E+02,0.000000E+00,5.730811E-02,0.000000E+00,2.235731E+02,0.000000E+00,1.575992E-02,0.000000E+00,6.603554E+01,0.000000E+00,4.654800E-03,0.000000E+00,2.208643E+03,0.000000E+00,1.557066E-01,0.000000E+00,2.200714E+03,0.000000E+00,1.551473E-01,0.000000E+00,2.593690E+03,0.000000E+00,1.828466E-01,0.000000E+00,2.571881E+03,0.000000E+00,1.813099E-01,0.000000E+00,2.205220E+03,0.000000E+00,1.554652E-01,0.000000E+00,2.334371E+03,0.000000E+00,1.645682E-01,0.000000E+00,2.554848E+03,0.000000E+00,1.801083E-01,0.000000E+00,2.568999E+03,0.000000E+00,1.811066E-01
02:10:00,2.254881E+01,6.076410E+02,1.992044E-03,4.283297E-02,0.000000E+00,7.946555E+02,0.000000E+00,5.602252E-02,0.000000E+00,1.993992E+02,0.000000E+00,1.405581E-02,0.000000E+00,4.791693E+01,0.000000E+00,3.377605E-03,0.000000E+00,2.179365E+03,0.000000E+00,1.536423E-01,0.000000E+00,2.166703E+03,0.000000E+00,1.527493E-01,0.000000E+00,2.551511E+03,0.000000E+00,1.798729E-01,0.000000E+00,2.534015E+03,0.000000E+00,1.786402E-01,0.000000E+00,2.175033E+03,0.000000E+00,1.533368E-01,0.000000E+00,2.300413E+03,0.000000E+00,1.621739E-01,0.000000E+00,2.513384E+03,0.000000E+00,1.771850E-01,0.000000E+00,2.530515E+03,0.000000E+00,1.783933E-01
02:20:00,1.712713E+01,5.878335E+02,1.513074E-03,4.143670E-02,0.000000E+00,7.777425E+02,0.000000E+00,5.483018E-02,0.000000E+00,1.764027E+02,0.000000E+00,1.243473E-02,0.000000E+00,3.328215E+01,0.000000E+00,2.346013E-03,0.000000E+00,2.151101E+03,0.000000E+00,1.516495E-01,0.000000E+00,2.134306E+03,0.000000E+00,1.504652E-01,0.000000E+00,2.510705E+03,0.000000E+00,1.769960E-01,0.000000E+00,2.497382E+03,0.000000E+00,1.760574E-01,0.000000E+00,2.145871E+03,0.000000E+00,1.512807E-01,0.000000E+00,2.267538E+03,0.000000E+00,1.598561E-01,0.000000E+00,2.473226E+03,0.000000E+00,1.743538E-01,0.000000E+00,2.493260E+03,0.000000E+00,1.757668E-01
02:30:00,9.507053E+00,5.687795E+02,8.398886E-04,4.009354E-02,0.000000E+00,7.615059E+02,0.000000E+00,5.368552E-02,0.000000E+00,1.542402E+02,0.000000E+00,1.087246E-02,0.000000E+00,2.152006E+01,0.000000E+00,1.516916E-03,0.000000E+00,2.123591E+03,0.000000E+00,1.497099E-01,0.000000E+00,2.102787E+03,0.000000E+00,1.482430E-01,0.000000E+00,2.470955E+03,0.000000E+00,1.741935E-01,0.000000E+00,2.461685E+03,0.000000E+00,1.735408E-01,0.000000E+00,2.117534E+03,0.000000E+00,1.492828E-01,0.000000E+00,2.235522E+03,0.000000E+00,1.575989E-01,0.000000E+00,2.434118E+03,0.000000E+00,1.715967E-01,0.000000E+00,2.457000E+03,0.000000E+00,1.732104E-01
02:40:00,0.000000E+00,5.503244E+02,0.000000E+00,3.879261E-02,0.000000E+00,7.457972E+02,0.000000E+00,5.257809E-02,0.000000E+00,1.327184E+02,0.000000E+00,9.355348E-03,0.000000E+00,1.218571E+01,0.000000E+00,8.589510E-04,0.000000E+00,2.096698E+03,0.000000E+00,1.478138E-01,0.000000E+00,2.072003E+03,0.000000E+00,1.460728E-01,0.000000E+00,2.432097E+03,0.000000E+00,1.714540E-01,0.000000E+00,2.426771E+03,0.000000E+00,1.710793E-01,0.000000E+00,2.089895E+03,0.000000E+00,1.473342E-01,0.000000E+00,2.204222E+03,0.000000E+00,1.553922E-01,0.000000E+00,2.395910E+03,0.000000E+00,1.689030E-01,0.000000E+00,2.421593E+03,0.000000E+00,1.707142E-01
02:50:00,0.000000E+00,5.323898E+02,0.000000E+00,3.752837E-02,0.000000E+00,7.305488E+02,0.000000E+00,5.150310E-02,0.000000E+00,1.117621E+02,0.000000E+00,7.878108E-03,0.000000E+00,5.071278E+00,0.000000E+00,3.574655E-04,0.000000E+00,2.070357E+03,0.000000E+00,1.459567E-01,0.000000E+00,2.041877E+03,0.000000E+00,1.439488E-01,0.000000E+00,2.394063E+03,0.000000E+00,1.687726E-01,0.000000E+00,2.392569E+03,0.000000E+00,1.686680E-01,0.000000E+00,2.062898E+03,0.000000E+00,1.454308E-01,0.000000E+00,2.173608E+03,0.000000E+00,1.532338E-01,0.000000E+00,2.358558E+03,0.000000E+00,1.662697E-01,0.000000E+00,2.386986E+03,0.000000E+00,1.682744E-01
03:00:00,0.000000E+00,5.149103E+02,0.000000E+00,3.629621E-02,0.000000E+00,7.157163E+02,0.000000E+00,5.045742E-02,1.059592E+01,9.130698E+01,7.479861E-04,6.436192E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.044514E+03,0.000000E+00,1.441346E-01,0.000000E+00,2.012356E+03,0.000000E+00,1.418675E-01,0.000000E+00,2.356800E+03,0.000000E+00,1.661456E-01,0.000000E+00,2.359021E+03,0.000000E+00,1.663029E-01,0.000000E+00,2.036485E+03,0.000000E+00,1.435686E-01,0.000000E+00,2.143627E+03,0.000000E+00,1.511201E-01,0.000000E+00,2.322005E+03,0.000000E+00,1.636927E-01,0.000000E+00,2.353116E+03,0.000000E+00,1.658865E-01
03:10:00,0.000000E+00,5.020710E+02,0.000000E+00,3.539114E-02,0.000000E+00,7.051978E+02,0.000000E+00,4.971589E-02,2.585046E+01,7.596820E+01,1.824259E-03,5.354944E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.023086E+03,0.000000E+00,1.426239E-01,0.000000E+00,1.987488E+03,0.000000E+00,1.401143E-01,0.000000E+00,2.324572E+03,0.000000E+00,1.638735E-01,0.000000E+00,2.330453E+03,0.000000E+00,1.642888E-01,0.000000E+00,2.014895E+03,0.000000E+00,1.420464E-01,0.000000E+00,2.118778E+03,0.000000E+00,1.493682E-01,0.000000E+00,2.290919E+03,0.000000E+00,1.615011E-01,0.000000E+00,2.324698E+03,0.000000E+00,1.638830E-01
03:20:00,0.000000E+00,4.898565E+02,0.000000E+00,3.453012E-02,0.000000E+00,6.954683E+02,0.000000E+00,4.903001E-02,4.411164E+01,6.129341E+01,3.112679E-03,4.320520E-03,1.958819E+00,0.000000E+00,1.386232E-04,0.000000E+00,0.000000E+00,2.002350E+03,0.000000E+00,1.411619E-01,0.000000E+00,1.963627E+03,0.000000E+00,1.384321E-01,0.000000E+00,2.293319E+03,0.000000E+00,1.616702E-01,0.000000E+00,2.302739E+03,0.000000E+00,1.623350E-01,0.000000E+00,1.994002E+03,0.000000E+00,1.405734E-01,0.000000E+00,2.094676E+03,0.000000E+00,1.476690E-01,0.000000E+00,2.260742E+03,0.000000E+00,1.593737E-01,0.000000E+00,2.297124E+03,0.000000E+00,1.619391E-01
03:30:00,0.000000E+00,4.781001E+02,0.000000E+00,3.370140E-02,0.000000E+00,6.861488E+02,0.000000E+00,4.837305E-02,6.475892E+01,4.711106E+01,4.569466E-03,3.320812E-03,1.743623E+01,0.000000E+00,1.230589E-03,0.000000E+00,0.000000E+00,1.982173E+03,0.000000E+00,1.397394E-01,0.000000E+00,1.940404E+03,0.000000E+00,1.367949E-01,0.000000E+00,2.262879E+03,0.000000E+00,1.595242E-01,0.000000E+00,2.275722E+03,0.000000E+00,1.604303E-01,0.000000E+00,1.973701E+03,0.000000E+00,1.391422E-01,0.000000E+00,2.071205E+03,0.000000E+00,1.460143E-01,0.000000E+00,2.231345E+03,0.000000E+00,1.573012E-01,0.000000E+00,2.270273E+03,0.000000E+00,1.600461E-01
03:40:00,0.000000E+00,4.667208E+02,0.000000E+00,3.289925E-02,0.000000E+00,6.771823E+02,0.000000E+00,4.774096E-02,8.724593E+01,3.332003E+01,6.156068E-03,2.348692E-03,2.953614E+01,0.000000E+00,2.084294E-03,0.000000E+00,0.000000E+00,1.962484E+03,0.000000E+00,1.383513E-01,0.000000E+00,1.917752E+03,0.000000E+00,1.351979E-01,0.000000E+00,2.233170E+03,0.000000E+00,1.574298E-01,0.000000E+00,2.249316E+03,0.000000E+00,1.585687E-01,0.000000E+00,1.953933E+03,0.000000E+00,1.377485E-01,0.000000E+00,2.048307E+03,0.000000E+00,1.444000E-01,0.000000E+00,2.202662E+03,0.000000E+00,1.552791E-01,0.000000E+00,2.244076E+03,0.000000E+00,1.581993E-01
03:50:00,0.000000E+00,4.556658E+02,0.000000E+00,3.211996E-02,0.000000E+00,6.684836E+02,0.000000E+00,4.712776E-02,1.113855E+02,2.084663E+01,7.859281E-03,1.469453E-03,4.595731E+01,0.000000E+00,3.242875E-03,0.000000E+00,0.000000E+00,1.943240E+03,0.000000E+00,1.369946E-01,0.000000E+00,1.895618E+03,0.000000E+00,1.336374E-01,0.000000E+00,2.204141E+03,0.000000E+00,1.553833E-01,0.000000E+00,2.223468E+03,0.000000E+00,1.567465E-01,0.000000E+00,1.934651E+03,0.000000E+00,1.363890E-01,0.000000E+00,2.025940E+03,0.000000E+00,1.428231E-01,0.000000E+00,2.174646E+03,0.000000E+00,1.533040E-01,0.000000E+00,2.218485E+03,0.000000E+00,1.563952E-01
04:00:00,0.000000E+00,4.448957E+02,0.000000E+00,3.136077E-02,0.000000E+00,6.600010E+02,0.000000E+00,4.652977E-02,1.264262E+02,9.898650E+00,8.920138E-03,6.977406E-04,6.433636E+01,0.000000E+00,4.539607E-03,0.000000E+00,0.000000E+00,1.924407E+03,0.000000E+00,1.356669E-01,0.000000E+00,1.873968E+03,0.000000E+00,1.321111E-01,0.000000E+00,2.175755E+03,0.000000E+00,1.533822E-01,0.000000E+00,2.198139E+03,0.000000E+00,1.549608E-01,0.000000E+00,1.915816E+03,0.000000E+00,1.350612E-01,0.000000E+00,2.004068E+03,0.000000E+00,1.412811E-01,0.000000E+00,2.147257E+03,0.000000E+00,1.513732E-01,0.000000E+00,2.193459E+03,0.000000E+00,1.546309E-01
04:10:00,0.000000E+00,4.434087E+02,0.000000E+00,3.125593E-02,0.000000E+00,6.600535E+02,0.000000E+00,4.653349E-02,1.318632E+02,5.106788E+00,9.303813E-03,3.599675E-04,7.756063E+01,0.000000E+00,5.472650E-03,0.000000E+00,0.000000E+00,1.914709E+03,0.000000E+00,1.349831E-01,0.000000E+00,1.861521E+03,0.000000E+00,1.312336E-01,0.000000E+00,2.158676E+03,0.000000E+00,1.521781E-01,0.000000E+00,2.184747E+03,0.000000E+00,1.540167E-01,0.000000E+00,1.906501E+03,0.000000E+00,1.344045E-01,0.000000E+00,1.991940E+03,0.000000E+00,1.404261E-01,0.000000E+00,2.131609E+03,0.000000E+00,1.502700E-01,0.000000E+00,2.180846E+03,0.000000E+00,1.537417E-01
