Time,01_A1:ANCHORAGEELMENDORFANNHUM_N99.6CONDNSDPMCDB:Des Heat Load [W],01_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1:ANCHORAGEELMENDORFANNHUM_N99.6CONDNSDPMCDB:Des Heat Mass Flow [kg/s],01_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Load [W],01_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Load [W],01_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
09:20:00,0.000000E+00,2.478506E+03,0.000000E+00,1.747105E-01,0.000000E+00,1.652451E+03,0.000000E+00,1.165062E-01,0.000000E+00,1.199645E+03,0.000000E+00,8.458059E-02,0.000000E+00,2.593831E+03,0.000000E+00,1.828721E-01,0.000000E+00,3.922659E+03,0.000000E+00,2.765563E-01,0.000000E+00,2.814250E+03,0.000000E+00,1.984107E-01,0.000000E+00,3.130162E+03,0.000000E+00,2.206744E-01,0.000000E+00,5.179734E+03,0.000000E+00,3.651679E-01,0.000000E+00,4.186267E+03,0.000000E+00,2.951413E-01,0.000000E+00,3.089129E+03,0.000000E+00,2.177873E-01,0.000000E+00,3.409233E+03,0.000000E+00,2.403490E-01,0.000000E+00,5.677511E+03,0.000000E+00,4.002606E-01
09:30:00,0.000000E+00,2.492635E+03,0.000000E+00,1.757064E-01,0.000000E+00,1.671624E+03,0.000000E+00,1.178576E-01,0.000000E+00,1.215243E+03,0.000000E+00,8.567967E-02,0.000000E+00,2.600588E+03,0.000000E+00,1.833463E-01,0.000000E+00,3.951861E+03,0.000000E+00,2.786144E-01,0.000000E+00,2.838035E+03,0.000000E+00,2.000871E-01,0.000000E+00,3.148419E+03,0.000000E+00,2.219611E-01,0.000000E+00,5.213813E+03,0.000000E+00,3.675691E-01,0.000000E+00,4.218164E+03,0.000000E+00,2.973893E-01,0.000000E+00,3.116465E+03,0.000000E+00,2.197141E-01,0.000000E+00,3.437069E+03,0.000000E+00,2.423109E-01,0.000000E+00,5.718986E+03,0.000000E+00,4.031832E-01
09:40:00,0.000000E+00,2.501444E+03,0.000000E+00,1.763274E-01,0.000000E+00,1.690322E+03,0.000000E+00,1.191755E-01,0.000000E+00,1.230303E+03,0.000000E+00,8.674085E-02,0.000000E+00,2.598634E+03,0.000000E+00,1.832067E-01,0.000000E+00,3.976057E+03,0.000000E+00,2.803197E-01,0.000000E+00,2.861524E+03,0.000000E+00,2.017427E-01,0.000000E+00,3.166458E+03,0.000000E+00,2.232324E-01,0.000000E+00,5.238846E+03,0.000000E+00,3.693328E-01,0.000000E+00,4.244358E+03,0.000000E+00,2.992353E-01,0.000000E+00,3.143410E+03,0.000000E+00,2.216134E-01,0.000000E+00,3.464457E+03,0.000000E+00,2.442413E-01,0.000000E+00,5.750791E+03,0.000000E+00,4.054242E-01
09:50:00,0.000000E+00,2.504491E+03,0.000000E+00,1.765422E-01,0.000000E+00,1.708510E+03,0.000000E+00,1.204575E-01,0.000000E+00,1.244815E+03,0.000000E+00,8.776345E-02,0.000000E+00,2.587399E+03,0.000000E+00,1.824130E-01,0.000000E+00,3.994757E+03,0.000000E+00,2.816375E-01,0.000000E+00,2.884668E+03,0.000000E+00,2.033741E-01,0.000000E+00,3.184232E+03,0.000000E+00,2.244852E-01,0.000000E+00,5.254029E+03,0.000000E+00,3.704023E-01,0.000000E+00,4.264328E+03,0.000000E+00,3.006427E-01,0.000000E+00,3.169920E+03,0.000000E+00,2.234821E-01,0.000000E+00,3.491350E+03,0.000000E+00,2.461369E-01,0.000000E+00,5.772017E+03,0.000000E+00,4.069197E-01
10:00:00,0.000000E+00,2.500638E+03,0.000000E+00,1.762706E-01,0.000000E+00,1.726556E+03,0.000000E+00,1.217296E-01,0.000000E+00,1.260087E+03,0.000000E+00,8.883968E-02,0.000000E+00,2.566266E+03,0.000000E+00,1.809217E-01,0.000000E+00,4.006884E+03,0.000000E+00,2.824921E-01,0.000000E+00,2.907909E+03,0.000000E+00,2.050124E-01,0.000000E+00,3.202841E+03,0.000000E+00,2.257968E-01,0.000000E+00,5.258403E+03,0.000000E+00,3.707098E-01,0.000000E+00,4.276758E+03,0.000000E+00,3.015186E-01,0.000000E+00,3.196671E+03,0.000000E+00,2.253678E-01,0.000000E+00,3.519344E+03,0.000000E+00,2.481102E-01,0.000000E+00,5.780990E+03,0.000000E+00,4.075514E-01
10:10:00,0.000000E+00,2.498512E+03,0.000000E+00,1.761207E-01,0.000000E+00,1.752304E+03,0.000000E+00,1.235446E-01,0.000000E+00,1.285682E+03,0.000000E+00,9.064364E-02,0.000000E+00,2.547679E+03,0.000000E+00,1.796100E-01,0.000000E+00,4.020503E+03,0.000000E+00,2.834518E-01,0.000000E+00,2.939081E+03,0.000000E+00,2.072098E-01,0.000000E+00,3.231593E+03,0.000000E+00,2.278235E-01,0.000000E+00,5.263623E+03,0.000000E+00,3.710770E-01,0.000000E+00,4.290326E+03,0.000000E+00,3.024747E-01,0.000000E+00,3.231633E+03,0.000000E+00,2.278325E-01,0.000000E+00,3.557720E+03,0.000000E+00,2.508153E-01,0.000000E+00,5.789998E+03,0.000000E+00,4.081856E-01
10:20:00,0.000000E+00,2.489958E+03,0.000000E+00,1.755178E-01,0.000000E+00,1.778043E+03,0.000000E+00,1.253592E-01,0.000000E+00,1.311124E+03,0.000000E+00,9.243706E-02,0.000000E+00,2.519751E+03,0.000000E+00,1.776401E-01,0.000000E+00,4.027696E+03,0.000000E+00,2.839587E-01,0.000000E+00,2.970430E+03,0.000000E+00,2.094198E-01,0.000000E+00,3.260500E+03,0.000000E+00,2.298613E-01,0.000000E+00,5.258094E+03,0.000000E+00,3.706866E-01,0.000000E+00,4.296658E+03,0.000000E+00,3.029208E-01,0.000000E+00,3.266380E+03,0.000000E+00,2.302820E-01,0.000000E+00,3.595901E+03,0.000000E+00,2.535069E-01,0.000000E+00,5.786659E+03,0.000000E+00,4.079495E-01
10:30:00,0.000000E+00,2.474838E+03,0.000000E+00,1.744519E-01,0.000000E+00,1.803318E+03,0.000000E+00,1.271411E-01,0.000000E+00,1.336230E+03,0.000000E+00,9.420682E-02,0.000000E+00,2.482516E+03,0.000000E+00,1.750142E-01,0.000000E+00,4.028246E+03,0.000000E+00,2.839972E-01,0.000000E+00,3.001476E+03,0.000000E+00,2.116085E-01,0.000000E+00,3.289319E+03,0.000000E+00,2.318929E-01,0.000000E+00,5.241659E+03,0.000000E+00,3.695275E-01,0.000000E+00,4.295592E+03,0.000000E+00,3.028454E-01,0.000000E+00,3.300786E+03,0.000000E+00,2.327077E-01,0.000000E+00,3.633694E+03,0.000000E+00,2.561712E-01,0.000000E+00,5.770737E+03,0.000000E+00,4.068265E-01
10:40:00,0.000000E+00,2.453371E+03,0.000000E+00,1.729388E-01,0.000000E+00,1.828042E+03,0.000000E+00,1.288842E-01,0.000000E+00,1.360868E+03,0.000000E+00,9.594355E-02,0.000000E+00,2.436529E+03,0.000000E+00,1.717714E-01,0.000000E+00,4.022246E+03,0.000000E+00,2.835741E-01,0.000000E+00,3.032111E+03,0.000000E+00,2.137683E-01,0.000000E+00,3.317920E+03,0.000000E+00,2.339093E-01,0.000000E+00,5.214692E+03,0.000000E+00,3.676260E-01,0.000000E+00,4.287296E+03,0.000000E+00,3.022604E-01,0.000000E+00,3.334824E+03,0.000000E+00,2.351074E-01,0.000000E+00,3.670995E+03,0.000000E+00,2.588008E-01,0.000000E+00,5.742568E+03,0.000000E+00,4.048402E-01
10:50:00,0.000000E+00,2.426907E+03,0.000000E+00,1.710733E-01,0.000000E+00,1.852154E+03,0.000000E+00,1.305841E-01,0.000000E+00,1.384999E+03,0.000000E+00,9.764460E-02,0.000000E+00,2.382918E+03,0.000000E+00,1.679913E-01,0.000000E+00,4.010134E+03,0.000000E+00,2.827201E-01,0.000000E+00,3.062254E+03,0.000000E+00,2.158935E-01,0.000000E+00,3.346228E+03,0.000000E+00,2.359050E-01,0.000000E+00,5.178151E+03,0.000000E+00,3.650496E-01,0.000000E+00,4.272305E+03,0.000000E+00,3.012035E-01,0.000000E+00,3.368514E+03,0.000000E+00,2.374827E-01,0.000000E+00,3.707734E+03,0.000000E+00,2.613909E-01,0.000000E+00,5.703130E+03,0.000000E+00,4.020596E-01
11:00:00,0.000000E+00,2.397129E+03,0.000000E+00,1.689742E-01,0.000000E+00,1.875214E+03,0.000000E+00,1.322099E-01,0.000000E+00,1.407260E+03,0.000000E+00,9.921382E-02,0.000000E+00,2.323893E+03,0.000000E+00,1.638296E-01,0.000000E+00,3.993280E+03,0.000000E+00,2.815319E-01,0.000000E+00,3.091357E+03,0.000000E+00,2.179453E-01,0.000000E+00,3.373049E+03,0.000000E+00,2.377960E-01,0.000000E+00,5.134084E+03,0.000000E+00,3.619428E-01,0.000000E+00,4.252329E+03,0.000000E+00,2.997952E-01,0.000000E+00,3.401200E+03,0.000000E+00,2.397872E-01,0.000000E+00,3.742214E+03,0.000000E+00,2.638218E-01,0.000000E+00,5.654839E+03,0.000000E+00,3.986551E-01
11:10:00,0.000000E+00,2.360145E+03,0.000000E+00,1.663670E-01,0.000000E+00,1.893297E+03,0.000000E+00,1.334848E-01,0.000000E+00,1.423955E+03,0.000000E+00,1.003906E-01,0.000000E+00,2.256189E+03,0.000000E+00,1.590561E-01,0.000000E+00,3.968309E+03,0.000000E+00,2.797715E-01,0.000000E+00,3.115457E+03,0.000000E+00,2.196445E-01,0.000000E+00,3.394807E+03,0.000000E+00,2.393299E-01,0.000000E+00,5.079621E+03,0.000000E+00,3.581031E-01,0.000000E+00,4.223556E+03,0.000000E+00,2.977667E-01,0.000000E+00,3.428961E+03,0.000000E+00,2.417445E-01,0.000000E+00,3.770938E+03,0.000000E+00,2.658469E-01,0.000000E+00,5.594275E+03,0.000000E+00,3.943853E-01
11:20:00,0.000000E+00,2.321454E+03,0.000000E+00,1.636396E-01,0.000000E+00,1.910068E+03,0.000000E+00,1.346672E-01,0.000000E+00,1.439587E+03,0.000000E+00,1.014924E-01,0.000000E+00,2.186994E+03,0.000000E+00,1.541776E-01,0.000000E+00,3.940243E+03,0.000000E+00,2.777928E-01,0.000000E+00,3.138244E+03,0.000000E+00,2.212510E-01,0.000000E+00,3.415578E+03,0.000000E+00,2.407943E-01,0.000000E+00,5.021408E+03,0.000000E+00,3.539991E-01,0.000000E+00,4.191589E+03,0.000000E+00,2.955130E-01,0.000000E+00,3.456299E+03,0.000000E+00,2.436720E-01,0.000000E+00,3.798457E+03,0.000000E+00,2.677870E-01,0.000000E+00,5.528722E+03,0.000000E+00,3.897638E-01
11:30:00,0.000000E+00,2.282963E+03,0.000000E+00,1.609261E-01,0.000000E+00,1.925881E+03,0.000000E+00,1.357820E-01,0.000000E+00,1.454314E+03,0.000000E+00,1.025303E-01,0.000000E+00,2.119241E+03,0.000000E+00,1.494008E-01,0.000000E+00,3.910775E+03,0.000000E+00,2.757153E-01,0.000000E+00,3.160053E+03,0.000000E+00,2.227887E-01,0.000000E+00,3.435511E+03,0.000000E+00,2.421996E-01,0.000000E+00,4.962374E+03,0.000000E+00,3.498373E-01,0.000000E+00,4.158296E+03,0.000000E+00,2.931659E-01,0.000000E+00,3.483524E+03,0.000000E+00,2.455915E-01,0.000000E+00,3.824886E+03,0.000000E+00,2.696502E-01,0.000000E+00,5.461445E+03,0.000000E+00,3.850209E-01
11:40:00,0.000000E+00,2.246553E+03,0.000000E+00,1.583593E-01,0.000000E+00,1.940772E+03,0.000000E+00,1.368318E-01,0.000000E+00,1.468229E+03,0.000000E+00,1.035111E-01,0.000000E+00,2.055545E+03,0.000000E+00,1.449101E-01,0.000000E+00,3.881606E+03,0.000000E+00,2.736589E-01,0.000000E+00,3.180911E+03,0.000000E+00,2.242592E-01,0.000000E+00,3.454668E+03,0.000000E+00,2.435502E-01,0.000000E+00,4.905312E+03,0.000000E+00,3.458145E-01,0.000000E+00,4.125572E+03,0.000000E+00,2.908589E-01,0.000000E+00,3.510922E+03,0.000000E+00,2.475231E-01,0.000000E+00,3.850259E+03,0.000000E+00,2.714390E-01,0.000000E+00,5.395742E+03,0.000000E+00,3.803889E-01
11:50:00,0.000000E+00,2.213093E+03,0.000000E+00,1.560003E-01,0.000000E+00,1.954798E+03,0.000000E+00,1.378206E-01,0.000000E+00,1.481391E+03,0.000000E+00,1.044388E-01,0.000000E+00,1.998077E+03,0.000000E+00,1.408586E-01,0.000000E+00,3.854260E+03,0.000000E+00,2.717311E-01,0.000000E+00,3.200859E+03,0.000000E+00,2.256656E-01,0.000000E+00,3.473124E+03,0.000000E+00,2.448514E-01,0.000000E+00,4.852659E+03,0.000000E+00,3.421027E-01,0.000000E+00,4.095079E+03,0.000000E+00,2.887091E-01,0.000000E+00,3.539011E+03,0.000000E+00,2.495036E-01,0.000000E+00,3.874643E+03,0.000000E+00,2.731582E-01,0.000000E+00,5.334469E+03,0.000000E+00,3.760693E-01
12:00:00,0.000000E+00,2.183896E+03,0.000000E+00,1.539420E-01,0.000000E+00,1.967990E+03,0.000000E+00,1.387507E-01,0.000000E+00,1.493852E+03,0.000000E+00,1.053171E-01,0.000000E+00,1.948446E+03,0.000000E+00,1.373596E-01,0.000000E+00,3.829972E+03,0.000000E+00,2.700189E-01,0.000000E+00,3.219922E+03,0.000000E+00,2.270096E-01,0.000000E+00,3.490908E+03,0.000000E+00,2.461052E-01,0.000000E+00,4.806264E+03,0.000000E+00,3.388319E-01,0.000000E+00,4.068190E+03,0.000000E+00,2.868136E-01,0.000000E+00,3.568387E+03,0.000000E+00,2.515747E-01,0.000000E+00,3.898049E+03,0.000000E+00,2.748083E-01,0.000000E+00,5.279985E+03,0.000000E+00,3.722284E-01
12:10:00,0.000000E+00,2.151446E+03,0.000000E+00,1.516544E-01,0.000000E+00,1.972198E+03,0.000000E+00,1.390473E-01,0.000000E+00,1.496358E+03,0.000000E+00,1.054936E-01,0.000000E+00,1.898026E+03,0.000000E+00,1.338051E-01,0.000000E+00,3.801611E+03,0.000000E+00,2.680195E-01,0.000000E+00,3.229841E+03,0.000000E+00,2.277089E-01,0.000000E+00,3.499464E+03,0.000000E+00,2.467085E-01,0.000000E+00,4.758432E+03,0.000000E+00,3.354600E-01,0.000000E+00,4.037214E+03,0.000000E+00,2.846299E-01,0.000000E+00,3.590871E+03,0.000000E+00,2.531600E-01,0.000000E+00,3.911124E+03,0.000000E+00,2.757301E-01,0.000000E+00,5.224211E+03,0.000000E+00,3.682966E-01
12:20:00,0.000000E+00,2.123727E+03,0.000000E+00,1.497002E-01,0.000000E+00,1.974738E+03,0.000000E+00,1.392263E-01,0.000000E+00,1.497742E+03,0.000000E+00,1.055909E-01,0.000000E+00,1.855185E+03,0.000000E+00,1.307849E-01,0.000000E+00,3.776659E+03,0.000000E+00,2.662605E-01,0.000000E+00,3.237960E+03,0.000000E+00,2.282812E-01,0.000000E+00,3.506878E+03,0.000000E+00,2.472311E-01,0.000000E+00,4.717165E+03,0.000000E+00,3.325509E-01,0.000000E+00,4.010368E+03,0.000000E+00,2.827373E-01,0.000000E+00,3.615718E+03,0.000000E+00,2.549117E-01,0.000000E+00,3.922908E+03,0.000000E+00,2.765608E-01,0.000000E+00,5.176331E+03,0.000000E+00,3.649213E-01
12:30:00,0.000000E+00,2.100378E+03,0.000000E+00,1.480541E-01,0.000000E+00,1.976376E+03,0.000000E+00,1.393416E-01,0.000000E+00,1.498356E+03,0.000000E+00,1.056339E-01,0.000000E+00,1.818981E+03,0.000000E+00,1.282326E-01,0.000000E+00,3.754815E+03,0.000000E+00,2.647205E-01,0.000000E+00,3.245049E+03,0.000000E+00,2.287809E-01,0.000000E+00,3.513460E+03,0.000000E+00,2.476950E-01,0.000000E+00,4.681638E+03,0.000000E+00,3.300465E-01,0.000000E+00,3.987216E+03,0.000000E+00,2.811051E-01,0.000000E+00,3.643183E+03,0.000000E+00,2.568481E-01,0.000000E+00,3.933632E+03,0.000000E+00,2.773168E-01,0.000000E+00,5.135414E+03,0.000000E+00,3.620368E-01
12:40:00,0.000000E+00,2.080189E+03,0.000000E+00,1.466308E-01,0.000000E+00,1.977246E+03,0.000000E+00,1.394028E-01,0.000000E+00,1.498382E+03,0.000000E+00,1.056355E-01,0.000000E+00,1.787693E+03,0.000000E+00,1.260270E-01,0.000000E+00,3.735050E+03,0.000000E+00,2.633270E-01,0.000000E+00,3.251243E+03,0.000000E+00,2.292175E-01,0.000000E+00,3.519358E+03,0.000000E+00,2.481107E-01,0.000000E+00,4.650110E+03,0.000000E+00,3.278239E-01,0.000000E+00,3.966598E+03,0.000000E+00,2.796516E-01,0.000000E+00,3.673264E+03,0.000000E+00,2.589688E-01,0.000000E+00,3.943419E+03,0.000000E+00,2.780067E-01,0.000000E+00,5.099322E+03,0.000000E+00,3.594926E-01
12:50:00,0.000000E+00,2.061730E+03,0.000000E+00,1.453294E-01,0.000000E+00,1.977415E+03,0.000000E+00,1.394146E-01,0.000000E+00,1.497890E+03,0.000000E+00,1.056005E-01,0.000000E+00,1.759243E+03,0.000000E+00,1.240214E-01,0.000000E+00,3.716067E+03,0.000000E+00,2.619887E-01,0.000000E+00,3.256626E+03,0.000000E+00,2.295968E-01,0.000000E+00,3.524621E+03,0.000000E+00,2.484817E-01,0.000000E+00,4.620400E+03,0.000000E+00,3.257295E-01,0.000000E+00,3.947112E+03,0.000000E+00,2.782778E-01,0.000000E+00,3.705415E+03,0.000000E+00,2.612355E-01,0.000000E+00,3.952358E+03,0.000000E+00,2.786368E-01,0.000000E+00,5.065528E+03,0.000000E+00,3.571103E-01
13:00:00,0.000000E+00,2.043998E+03,0.000000E+00,1.440792E-01,0.000000E+00,1.976936E+03,0.000000E+00,1.393806E-01,0.000000E+00,1.497141E+03,0.000000E+00,1.055475E-01,0.000000E+00,1.731749E+03,0.000000E+00,1.220833E-01,0.000000E+00,3.696963E+03,0.000000E+00,2.606418E-01,0.000000E+00,3.261261E+03,0.000000E+00,2.299234E-01,0.000000E+00,3.529564E+03,0.000000E+00,2.488301E-01,0.000000E+00,4.590633E+03,0.000000E+00,3.236311E-01,0.000000E+00,3.927547E+03,0.000000E+00,2.768984E-01,0.000000E+00,3.737671E+03,0.000000E+00,2.635095E-01,0.000000E+00,3.960556E+03,0.000000E+00,2.792146E-01,0.000000E+00,5.031849E+03,0.000000E+00,3.547360E-01
13:10:00,0.000000E+00,2.018525E+03,0.000000E+00,1.422835E-01,0.000000E+00,1.967646E+03,0.000000E+00,1.387255E-01,0.000000E+00,1.488040E+03,0.000000E+00,1.049057E-01,0.000000E+00,1.695629E+03,0.000000E+00,1.195370E-01,0.000000E+00,3.669916E+03,0.000000E+00,2.587349E-01,0.000000E+00,3.257080E+03,0.000000E+00,2.296285E-01,0.000000E+00,3.526366E+03,0.000000E+00,2.486045E-01,0.000000E+00,4.551941E+03,0.000000E+00,3.209033E-01,0.000000E+00,3.899519E+03,0.000000E+00,2.749223E-01,0.000000E+00,3.758760E+03,0.000000E+00,2.649963E-01,0.000000E+00,3.959311E+03,0.000000E+00,2.791267E-01,0.000000E+00,4.988928E+03,0.000000E+00,3.517101E-01
13:20:00,0.000000E+00,1.993453E+03,0.000000E+00,1.405160E-01,0.000000E+00,1.957689E+03,0.000000E+00,1.380233E-01,0.000000E+00,1.480745E+03,0.000000E+00,1.043912E-01,0.000000E+00,1.659818E+03,0.000000E+00,1.170123E-01,0.000000E+00,3.642602E+03,0.000000E+00,2.568090E-01,0.000000E+00,3.251992E+03,0.000000E+00,2.292696E-01,0.000000E+00,3.524375E+03,0.000000E+00,2.484640E-01,0.000000E+00,4.512850E+03,0.000000E+00,3.181473E-01,0.000000E+00,3.871665E+03,0.000000E+00,2.729583E-01,0.000000E+00,3.777095E+03,0.000000E+00,2.662887E-01,0.000000E+00,3.959126E+03,0.000000E+00,2.791134E-01,0.000000E+00,4.946638E+03,0.000000E+00,3.487286E-01
13:30:00,0.000000E+00,1.968995E+03,0.000000E+00,1.387918E-01,0.000000E+00,1.948172E+03,0.000000E+00,1.373521E-01,0.000000E+00,1.475754E+03,0.000000E+00,1.040392E-01,0.000000E+00,1.624443E+03,0.000000E+00,1.145184E-01,0.000000E+00,3.615388E+03,0.000000E+00,2.548902E-01,0.000000E+00,3.247393E+03,0.000000E+00,2.289451E-01,0.000000E+00,3.523990E+03,0.000000E+00,2.484366E-01,0.000000E+00,4.473750E+03,0.000000E+00,3.153907E-01,0.000000E+00,3.844209E+03,0.000000E+00,2.710224E-01,0.000000E+00,3.792239E+03,0.000000E+00,2.673561E-01,0.000000E+00,3.960257E+03,0.000000E+00,2.791930E-01,0.000000E+00,4.905303E+03,0.000000E+00,3.458143E-01
13:40:00,0.000000E+00,1.945594E+03,0.000000E+00,1.371422E-01,0.000000E+00,1.939317E+03,0.000000E+00,1.367276E-01,0.000000E+00,1.472907E+03,0.000000E+00,1.038383E-01,0.000000E+00,1.590396E+03,0.000000E+00,1.121182E-01,0.000000E+00,3.588835E+03,0.000000E+00,2.530178E-01,0.000000E+00,3.243622E+03,0.000000E+00,2.286790E-01,0.000000E+00,3.524997E+03,0.000000E+00,2.485074E-01,0.000000E+00,4.435359E+03,0.000000E+00,3.126840E-01,0.000000E+00,3.817616E+03,0.000000E+00,2.691473E-01,0.000000E+00,3.803422E+03,0.000000E+00,2.681441E-01,0.000000E+00,3.962342E+03,0.000000E+00,2.793397E-01,0.000000E+00,4.865705E+03,0.000000E+00,3.430225E-01
13:50:00,0.000000E+00,1.923746E+03,0.000000E+00,1.356020E-01,0.000000E+00,1.931750E+03,0.000000E+00,1.361939E-01,0.000000E+00,1.472006E+03,0.000000E+00,1.037746E-01,0.000000E+00,1.558762E+03,0.000000E+00,1.098880E-01,0.000000E+00,3.563565E+03,0.000000E+00,2.512359E-01,0.000000E+00,3.241502E+03,0.000000E+00,2.285292E-01,0.000000E+00,3.527173E+03,0.000000E+00,2.486606E-01,0.000000E+00,4.398672E+03,0.000000E+00,3.100973E-01,0.000000E+00,3.792467E+03,0.000000E+00,2.673738E-01,0.000000E+00,3.810195E+03,0.000000E+00,2.686212E-01,0.000000E+00,3.965053E+03,0.000000E+00,2.795306E-01,0.000000E+00,4.828855E+03,0.000000E+00,3.404244E-01
14:00:00,0.000000E+00,1.903445E+03,0.000000E+00,1.341709E-01,0.000000E+00,1.926097E+03,0.000000E+00,1.357951E-01,0.000000E+00,1.472921E+03,0.000000E+00,1.038390E-01,0.000000E+00,1.530055E+03,0.000000E+00,1.078641E-01,0.000000E+00,3.539745E+03,0.000000E+00,2.495563E-01,0.000000E+00,3.241812E+03,0.000000E+00,2.285507E-01,0.000000E+00,3.530349E+03,0.000000E+00,2.488844E-01,0.000000E+00,4.364485E+03,0.000000E+00,3.076870E-01,0.000000E+00,3.769067E+03,0.000000E+00,2.657238E-01,0.000000E+00,3.813683E+03,0.000000E+00,2.688666E-01,0.000000E+00,3.968473E+03,0.000000E+00,2.797714E-01,0.000000E+00,4.795301E+03,0.000000E+00,3.380587E-01
14:10:00,0.000000E+00,1.892119E+03,0.000000E+00,1.333724E-01,0.000000E+00,1.930787E+03,0.000000E+00,1.361257E-01,0.000000E+00,1.484190E+03,0.000000E+00,1.046334E-01,0.000000E+00,1.512623E+03,0.000000E+00,1.066352E-01,0.000000E+00,3.524553E+03,0.000000E+00,2.484849E-01,0.000000E+00,3.253352E+03,0.000000E+00,2.293641E-01,0.000000E+00,3.542871E+03,0.000000E+00,2.497669E-01,0.000000E+00,4.340651E+03,0.000000E+00,3.060064E-01,0.000000E+00,3.754994E+03,0.000000E+00,2.647313E-01,0.000000E+00,3.824329E+03,0.000000E+00,2.696167E-01,0.000000E+00,3.981896E+03,0.000000E+00,2.807175E-01,0.000000E+00,4.772939E+03,0.000000E+00,3.364819E-01
